household_id,lat,lon,district,sector,children_under5,avg_meal_count,water_source,sanitation_tier,income_band,urban_rural
HH00282,-1.943486,30.061533,Nyarugenge,Nyarugenge,0,3.0,piped,improved,low,urban
HH00283,-1.988418,30.02433,Nyarugenge,Gitega,1,5.0,piped,improved,high,urban
HH00284,-1.974855,30.035407,Nyarugenge,Gitega,0,4.0,piped,improved,high,urban
HH00285,-1.950368,30.057141,Nyarugenge,Gitega,0,2.0,piped,improved,medium,urban
HH00286,-1.916229,30.09164,Nyarugenge,Nyarugenge,1,5.0,piped,basic,low,urban
HH00287,-1.950229,30.050804,Nyarugenge,Gitega,2,5.0,piped,basic,high,urban
HH00288,-1.925904,30.088549,Nyarugenge,Nyarugenge,0,5.0,piped,improved,medium,urban
HH00289,-1.974291,30.077004,Nyarugenge,Kigali,3,3.0,unprotected_well,improved,low,urban
HH00290,-1.9699,30.07671,Nyarugenge,Kigali,1,5.0,piped,improved,high,urban
HH00291,-1.957044,30.070269,Nyarugenge,Kigali,2,4.0,river_lake,basic,very_low,urban
HH00292,-1.928942,30.033598,Nyarugenge,Nyarugenge,3,2.0,unprotected_well,basic,medium,urban
HH00293,-1.921158,30.024708,Nyarugenge,Nyarugenge,2,2.0,protected_well,limited,high,urban
HH00294,-1.963483,30.064747,Nyarugenge,Kigali,1,3.0,unprotected_well,limited,high,urban
HH00295,-1.972294,30.026252,Nyarugenge,Gitega,1,4.0,piped,open_defecation,medium,urban
HH00296,-1.913106,30.027021,Nyarugenge,Nyarugenge,1,3.0,piped,limited,very_low,urban
HH00297,-1.973354,30.027602,Nyarugenge,Gitega,2,3.0,unprotected_well,improved,low,urban
HH00298,-1.963851,30.033561,Nyarugenge,Gitega,2,5.0,protected_well,improved,very_low,urban
HH00299,-1.977194,30.074734,Nyarugenge,Kigali,1,5.0,piped,improved,high,urban
HH00300,-1.974563,30.067878,Nyarugenge,Kigali,1,2.0,piped,basic,medium,urban
HH00301,-1.934845,30.067002,Nyarugenge,Nyarugenge,3,4.0,river_lake,improved,very_low,urban
HH00302,-1.932836,30.075865,Nyarugenge,Nyarugenge,2,3.0,river_lake,improved,high,urban
HH00303,-1.969693,30.048937,Nyarugenge,Gitega,1,2.0,unprotected_well,basic,low,urban
HH00304,-1.915238,30.022914,Nyarugenge,Nyarugenge,2,5.0,protected_well,improved,low,urban
HH00305,-1.976439,30.088151,Nyarugenge,Kigali,2,3.0,piped,improved,low,urban
HH00306,-1.938308,30.097766,Nyarugenge,Nyarugenge,1,4.0,protected_well,basic,medium,urban
HH00307,-1.948273,30.020389,Nyarugenge,Nyarugenge,0,2.0,protected_well,limited,low,urban
HH00308,-1.972555,30.072986,Nyarugenge,Kigali,3,4.0,piped,improved,medium,urban
HH00309,-1.974613,30.067228,Nyarugenge,Kigali,0,5.0,piped,improved,high,urban
HH00310,-1.91323,30.022607,Nyarugenge,Nyarugenge,1,3.0,piped,improved,high,urban
HH00311,-1.982075,30.082946,Nyarugenge,Kigali,1,5.0,piped,basic,medium,urban
HH00312,-1.932864,30.075181,Nyarugenge,Nyarugenge,0,4.0,unprotected_well,improved,medium,urban
HH00313,-1.960885,30.031522,Nyarugenge,Gitega,2,2.0,protected_well,improved,low,urban
HH00314,-1.94905,30.024503,Nyarugenge,Nyarugenge,1,5.0,unprotected_well,improved,medium,urban
HH00315,-1.969974,30.059564,Nyarugenge,Gitega,1,5.0,piped,limited,high,urban
HH00316,-1.963391,30.087409,Nyarugenge,Kigali,2,3.0,piped,improved,medium,urban
HH00317,-1.977781,30.030034,Nyarugenge,Gitega,0,3.0,piped,improved,low,urban
HH00318,-1.962246,30.093907,Nyarugenge,Kigali,0,2.0,piped,improved,high,urban
HH00319,-1.988205,30.049923,Nyarugenge,Gitega,5,3.0,piped,limited,very_low,rural
HH00320,-1.966192,30.09965,Nyarugenge,Kigali,2,3.0,piped,improved,high,urban
HH00321,-1.959877,30.095702,Nyarugenge,Kigali,2,4.0,unprotected_well,improved,medium,urban
HH00322,-1.952722,30.047276,Nyarugenge,Gitega,1,5.0,river_lake,improved,medium,urban
HH00323,-1.968895,30.062695,Nyarugenge,Kigali,3,2.0,unprotected_well,improved,high,urban
HH00324,-1.913989,30.078056,Nyarugenge,Nyarugenge,3,3.0,piped,basic,low,urban
HH00325,-1.966553,30.032899,Nyarugenge,Gitega,0,5.0,protected_well,open_defecation,medium,urban
HH00326,-1.959755,30.099907,Nyarugenge,Kigali,1,3.0,piped,improved,medium,urban
HH00327,-1.933829,30.066638,Nyarugenge,Nyarugenge,0,4.0,protected_well,basic,low,urban
HH00328,-1.96501,30.0815,Nyarugenge,Kigali,2,5.0,protected_well,improved,medium,urban
HH00329,-1.946384,30.067382,Nyarugenge,Nyarugenge,1,5.0,piped,basic,low,urban
HH00330,-1.976456,30.07785,Nyarugenge,Kigali,1,3.0,unprotected_well,basic,medium,urban
HH00331,-1.982279,30.034935,Nyarugenge,Gitega,3,2.0,unprotected_well,improved,medium,urban
HH00332,-1.957371,30.035334,Nyarugenge,Gitega,2,5.0,protected_well,limited,high,urban
HH00333,-1.947962,30.093864,Nyarugenge,Nyarugenge,2,5.0,unprotected_well,improved,medium,urban
HH00334,-1.970056,30.021355,Nyarugenge,Gitega,1,4.0,protected_well,open_defecation,low,urban
HH00335,-1.912517,30.062593,Nyarugenge,Nyarugenge,5,1.0,unprotected_well,limited,low,rural
HH00336,-1.980691,30.053466,Nyarugenge,Gitega,0,5.0,piped,improved,medium,urban
HH00337,-1.975276,30.085046,Nyarugenge,Kigali,0,2.0,unprotected_well,improved,very_low,urban
HH00338,-1.924749,30.069612,Nyarugenge,Nyarugenge,3,2.0,protected_well,basic,high,urban
HH00339,-1.934909,30.020992,Nyarugenge,Nyarugenge,2,4.0,piped,improved,medium,urban
HH00340,-1.968898,30.075011,Nyarugenge,Kigali,1,5.0,river_lake,improved,medium,urban
HH00341,-1.96425,30.098,Nyarugenge,Kigali,0,4.0,piped,basic,high,urban
HH00342,-1.98876,30.044707,Nyarugenge,Gitega,2,4.0,protected_well,basic,medium,urban
HH00343,-1.986002,30.0462,Nyarugenge,Gitega,2,3.0,river_lake,improved,medium,urban
HH00344,-1.928192,30.069593,Nyarugenge,Nyarugenge,3,2.0,protected_well,limited,high,urban
HH00345,-1.98693,30.067785,Nyarugenge,Kigali,0,2.0,piped,improved,medium,urban
HH00346,-1.973905,30.050706,Nyarugenge,Gitega,1,5.0,unprotected_well,basic,high,urban
HH00347,-1.933726,30.0954,Nyarugenge,Nyarugenge,2,5.0,river_lake,improved,low,urban
HH00348,-1.988737,30.065766,Nyarugenge,Kigali,1,2.0,protected_well,improved,low,urban
HH00349,-1.970286,30.050916,Nyarugenge,Gitega,1,5.0,piped,improved,high,urban
HH00350,-1.913914,30.090198,Nyarugenge,Nyarugenge,2,5.0,river_lake,improved,very_low,urban
HH00351,-1.976296,30.031542,Nyarugenge,Gitega,3,3.0,piped,improved,medium,urban
HH00352,-1.929161,30.054287,Nyarugenge,Nyarugenge,0,3.0,piped,improved,low,urban
HH00353,-1.927005,30.089034,Nyarugenge,Nyarugenge,3,4.0,piped,limited,low,urban
HH00354,-1.916146,30.099448,Nyarugenge,Nyarugenge,1,2.0,piped,limited,low,urban
HH00355,-1.927381,30.028475,Nyarugenge,Nyarugenge,3,5.0,piped,limited,medium,urban
HH00356,-1.970336,30.092233,Nyarugenge,Kigali,1,3.0,unprotected_well,improved,medium,urban
HH00357,-1.974054,30.038875,Nyarugenge,Gitega,3,4.0,protected_well,improved,medium,urban
HH00358,-1.936345,30.084046,Nyarugenge,Nyarugenge,1,4.0,unprotected_well,improved,medium,urban
HH00359,-1.923144,30.04041,Nyarugenge,Nyarugenge,0,4.0,piped,limited,medium,urban
HH00360,-1.915006,30.033269,Nyarugenge,Nyarugenge,5,3.0,river_lake,improved,low,rural
HH00361,-1.934485,30.084984,Nyarugenge,Nyarugenge,1,4.0,protected_well,improved,low,urban
HH00362,-1.964288,30.05888,Nyarugenge,Gitega,3,2.0,piped,improved,high,urban
HH00363,-1.910365,30.020971,Nyarugenge,Nyarugenge,1,2.0,protected_well,improved,low,urban
HH00364,-1.983282,30.089633,Nyarugenge,Kigali,3,4.0,protected_well,improved,medium,urban
HH00365,-1.927798,30.046728,Nyarugenge,Nyarugenge,0,2.0,piped,improved,high,urban
HH00366,-1.966988,30.063724,Nyarugenge,Kigali,1,5.0,unprotected_well,improved,low,urban
HH00367,-1.982534,30.079881,Nyarugenge,Kigali,2,5.0,piped,improved,low,urban
HH00368,-1.914717,30.083801,Nyarugenge,Nyarugenge,2,4.0,unprotected_well,basic,low,urban
HH00369,-1.985979,30.072631,Nyarugenge,Kigali,0,2.0,piped,open_defecation,low,rural
HH00370,-1.91036,30.032943,Nyarugenge,Nyarugenge,3,2.0,protected_well,limited,high,urban
HH00371,-1.969438,30.07039,Nyarugenge,Kigali,0,3.0,piped,improved,high,urban
HH00372,-1.981335,30.087675,Nyarugenge,Kigali,1,3.0,protected_well,improved,very_low,urban
HH00373,-1.960407,30.099538,Nyarugenge,Kigali,3,5.0,unprotected_well,basic,low,urban
HH00374,-1.959184,30.099929,Nyarugenge,Kigali,0,4.0,piped,improved,medium,urban
HH00375,-1.960759,30.027352,Nyarugenge,Gitega,0,2.0,piped,improved,low,urban
HH00376,-1.948868,30.064694,Nyarugenge,Nyarugenge,3,2.0,piped,basic,medium,urban
HH00377,-1.947838,30.096469,Nyarugenge,Nyarugenge,0,3.0,river_lake,basic,medium,urban
HH00378,-1.960546,30.028878,Nyarugenge,Gitega,2,5.0,piped,improved,low,urban
HH00379,-1.979181,30.074868,Nyarugenge,Kigali,2,4.0,piped,basic,medium,urban
HH00380,-1.981623,30.083513,Nyarugenge,Kigali,1,4.0,piped,improved,low,urban
HH00381,-1.957398,30.072833,Nyarugenge,Kigali,3,3.0,protected_well,limited,low,urban
HH00382,-1.971684,30.076577,Nyarugenge,Kigali,1,3.0,piped,improved,high,urban
HH00383,-1.927723,30.094457,Nyarugenge,Nyarugenge,0,2.0,piped,basic,medium,urban
HH00384,-1.985261,30.028672,Nyarugenge,Gitega,0,4.0,piped,improved,medium,urban
HH00385,-1.968013,30.033163,Nyarugenge,Gitega,1,2.0,piped,improved,high,urban
HH00386,-1.944926,30.031724,Nyarugenge,Nyarugenge,3,4.0,river_lake,basic,low,urban
HH00387,-1.941839,30.069846,Nyarugenge,Nyarugenge,1,1.0,unprotected_well,limited,very_low,rural
HH00388,-1.974835,30.045951,Nyarugenge,Gitega,3,2.0,river_lake,improved,very_low,rural
HH00389,-1.968665,30.086941,Nyarugenge,Kigali,1,4.0,piped,improved,medium,urban
HH00390,-1.921646,30.099951,Nyarugenge,Nyarugenge,0,4.0,piped,improved,low,urban
HH00391,-1.966474,30.034607,Nyarugenge,Gitega,3,4.0,protected_well,basic,medium,urban
HH00392,-1.963327,30.078872,Nyarugenge,Kigali,0,4.0,piped,improved,medium,urban
HH00393,-1.957405,30.026746,Nyarugenge,Gitega,2,5.0,piped,improved,medium,urban
HH00394,-1.914988,30.032286,Nyarugenge,Nyarugenge,3,3.0,river_lake,basic,very_low,rural
HH00395,-1.989528,30.029918,Nyarugenge,Gitega,3,3.0,unprotected_well,basic,very_low,urban
HH00396,-1.979714,30.041718,Nyarugenge,Gitega,0,5.0,piped,improved,medium,urban
HH00397,-1.984873,30.057224,Nyarugenge,Gitega,2,3.0,piped,limited,low,urban
HH00398,-1.914996,30.069088,Nyarugenge,Nyarugenge,0,2.0,piped,improved,low,urban
HH00399,-1.928044,30.032827,Nyarugenge,Nyarugenge,0,2.0,protected_well,basic,low,urban
HH00400,-1.96748,30.038915,Nyarugenge,Gitega,0,5.0,protected_well,improved,very_low,urban
HH00401,-1.980206,30.089827,Nyarugenge,Kigali,2,5.0,piped,basic,medium,urban
HH00402,-1.959967,30.031717,Nyarugenge,Gitega,1,4.0,unprotected_well,basic,low,urban
HH00403,-1.946338,30.046093,Nyarugenge,Nyarugenge,3,3.0,protected_well,limited,very_low,rural
HH00404,-1.977434,30.065652,Nyarugenge,Kigali,1,4.0,piped,limited,low,urban
HH00405,-1.979844,30.069204,Nyarugenge,Kigali,3,5.0,river_lake,basic,low,urban
HH00406,-1.964578,30.035189,Nyarugenge,Gitega,2,3.0,unprotected_well,basic,medium,urban
HH00407,-1.964299,30.056747,Nyarugenge,Gitega,3,5.0,piped,limited,high,urban
HH00408,-1.965416,30.079821,Nyarugenge,Kigali,1,4.0,protected_well,improved,medium,urban
HH00409,-1.980221,30.055312,Nyarugenge,Gitega,2,4.0,piped,improved,medium,urban
HH00410,-1.972062,30.02065,Nyarugenge,Gitega,3,2.0,river_lake,limited,low,urban
HH00411,-1.965562,30.044352,Nyarugenge,Gitega,0,5.0,piped,improved,high,urban
HH00412,-1.959562,30.072651,Nyarugenge,Kigali,3,5.0,piped,improved,medium,urban
HH00413,-1.95599,30.098583,Nyarugenge,Kigali,1,3.0,unprotected_well,improved,medium,rural
HH00414,-1.983202,30.098128,Nyarugenge,Kigali,2,3.0,piped,open_defecation,low,urban
HH00415,-1.964143,30.027468,Nyarugenge,Gitega,1,4.0,unprotected_well,improved,medium,urban
HH00416,-1.931948,30.070596,Nyarugenge,Nyarugenge,1,5.0,piped,basic,medium,urban
HH00417,-1.97675,30.078167,Nyarugenge,Kigali,1,2.0,piped,improved,medium,urban
HH00418,-1.952242,30.037072,Nyarugenge,Gitega,2,3.0,unprotected_well,improved,high,urban
HH00419,-1.987727,30.091076,Nyarugenge,Kigali,1,5.0,piped,improved,high,urban
HH00420,-1.91692,30.07116,Nyarugenge,Nyarugenge,0,3.0,protected_well,basic,low,urban
HH00421,-1.975846,30.064951,Nyarugenge,Kigali,3,2.0,piped,improved,high,urban
HH00422,-1.977516,30.059289,Nyarugenge,Gitega,3,1.0,river_lake,basic,very_low,rural
HH00423,-1.982458,30.023066,Nyarugenge,Gitega,0,4.0,protected_well,open_defecation,low,urban
HH00424,-1.92288,30.023215,Nyarugenge,Nyarugenge,3,1.0,river_lake,limited,high,rural
HH00425,-1.970339,30.066951,Nyarugenge,Kigali,0,5.0,piped,improved,low,urban
HH00426,-1.938467,30.035602,Nyarugenge,Nyarugenge,2,2.0,piped,basic,low,urban
HH00427,-1.946236,30.032344,Nyarugenge,Nyarugenge,3,3.0,unprotected_well,basic,very_low,urban
HH00428,-1.91287,30.053336,Nyarugenge,Nyarugenge,0,5.0,piped,improved,high,urban
HH00429,-1.958374,30.083609,Nyarugenge,Kigali,2,3.0,piped,basic,medium,urban
HH00430,-1.976776,30.03097,Nyarugenge,Gitega,0,2.0,unprotected_well,basic,low,urban
HH00431,-1.942206,30.071848,Nyarugenge,Nyarugenge,0,5.0,piped,improved,high,urban
HH00432,-1.98343,30.065302,Nyarugenge,Kigali,1,4.0,river_lake,improved,medium,urban
HH00433,-1.953234,30.071997,Nyarugenge,Kigali,1,5.0,piped,basic,medium,urban
HH00434,-1.931097,30.097709,Nyarugenge,Nyarugenge,0,4.0,protected_well,improved,medium,urban
HH00435,-1.97765,30.042613,Nyarugenge,Gitega,1,5.0,piped,improved,low,urban
HH00436,-1.976452,30.029123,Nyarugenge,Gitega,0,3.0,piped,basic,very_low,urban
HH00437,-1.924334,30.076794,Nyarugenge,Nyarugenge,1,5.0,protected_well,limited,medium,urban
HH00438,-1.98579,30.086586,Nyarugenge,Kigali,0,2.0,piped,improved,high,urban
HH00439,-1.933158,30.027214,Nyarugenge,Nyarugenge,2,4.0,piped,improved,low,urban
HH00440,-1.970521,30.098652,Nyarugenge,Kigali,0,2.0,protected_well,improved,medium,urban
HH00441,-1.979762,30.059976,Nyarugenge,Gitega,0,5.0,protected_well,improved,high,urban
HH00442,-1.987137,30.057336,Nyarugenge,Gitega,1,3.0,unprotected_well,improved,low,urban
HH00443,-1.985929,30.063422,Nyarugenge,Kigali,3,2.0,piped,improved,medium,urban
HH00444,-1.925828,30.08775,Nyarugenge,Nyarugenge,0,4.0,piped,limited,medium,urban
HH00445,-1.988952,30.029707,Nyarugenge,Gitega,2,5.0,piped,improved,medium,urban
HH00446,-1.929169,30.047211,Nyarugenge,Nyarugenge,2,4.0,unprotected_well,improved,high,urban
HH00447,-1.966415,30.090954,Nyarugenge,Kigali,3,4.0,piped,improved,high,urban
HH00448,-1.97018,30.034253,Nyarugenge,Gitega,2,2.0,protected_well,improved,low,urban
HH00449,-1.926594,30.067715,Nyarugenge,Nyarugenge,1,3.0,piped,improved,low,urban
HH00450,-1.972358,30.095708,Nyarugenge,Kigali,2,3.0,piped,limited,high,urban
HH00451,-1.913384,30.056394,Nyarugenge,Nyarugenge,1,3.0,river_lake,improved,low,urban
HH00452,-1.941893,30.07482,Nyarugenge,Nyarugenge,1,2.0,piped,limited,medium,urban
HH00453,-1.911036,30.022268,Nyarugenge,Nyarugenge,2,2.0,protected_well,limited,high,urban
HH00454,-1.964081,30.022753,Nyarugenge,Gitega,3,2.0,unprotected_well,improved,very_low,urban
HH00455,-1.939932,30.060478,Nyarugenge,Nyarugenge,2,5.0,piped,basic,high,urban
HH00456,-1.97802,30.069283,Nyarugenge,Kigali,3,2.0,protected_well,basic,high,urban
HH00457,-1.96364,30.036105,Nyarugenge,Gitega,3,5.0,piped,improved,high,urban
HH00458,-1.917135,30.065002,Nyarugenge,Nyarugenge,0,3.0,unprotected_well,open_defecation,medium,rural
HH00459,-1.977106,30.020283,Nyarugenge,Gitega,0,4.0,protected_well,improved,high,urban
HH00460,-1.954841,30.033467,Nyarugenge,Gitega,3,5.0,protected_well,basic,medium,urban
HH00461,-1.98996,30.021404,Nyarugenge,Gitega,0,4.0,river_lake,basic,very_low,urban
HH00462,-1.918326,30.056092,Nyarugenge,Nyarugenge,3,4.0,protected_well,improved,medium,urban
HH00463,-1.97795,30.032415,Nyarugenge,Gitega,3,5.0,river_lake,improved,medium,urban
HH00464,-1.967893,30.077293,Nyarugenge,Kigali,2,3.0,unprotected_well,limited,very_low,urban
HH00465,-1.956467,30.042519,Nyarugenge,Gitega,1,3.0,protected_well,basic,low,urban
HH00466,-1.930065,30.067061,Nyarugenge,Nyarugenge,0,3.0,piped,limited,low,urban
HH00467,-1.959668,30.075682,Nyarugenge,Kigali,1,5.0,unprotected_well,improved,medium,urban
HH00468,-1.961273,30.042684,Nyarugenge,Gitega,1,3.0,piped,limited,low,urban
HH00469,-1.950482,30.09885,Nyarugenge,Kigali,3,5.0,unprotected_well,basic,low,urban
HH00470,-1.959385,30.040834,Nyarugenge,Gitega,2,5.0,unprotected_well,improved,medium,urban
HH00471,-1.943859,30.087009,Nyarugenge,Nyarugenge,0,3.0,piped,improved,high,urban
HH00472,-1.961795,30.091813,Nyarugenge,Kigali,1,2.0,piped,basic,high,urban
HH00473,-1.954564,30.06901,Nyarugenge,Kigali,3,5.0,piped,improved,medium,urban
HH00474,-1.915921,30.089095,Nyarugenge,Nyarugenge,1,3.0,protected_well,improved,medium,urban
HH00475,-1.952966,30.044908,Nyarugenge,Gitega,0,5.0,piped,basic,medium,urban
HH00476,-1.911066,30.084975,Nyarugenge,Nyarugenge,1,2.0,unprotected_well,improved,low,urban
HH00477,-1.977718,30.037829,Nyarugenge,Gitega,1,5.0,piped,improved,low,urban
HH00478,-1.987052,30.05063,Nyarugenge,Gitega,3,3.0,protected_well,improved,low,urban
HH00479,-1.930631,30.082349,Nyarugenge,Nyarugenge,0,5.0,piped,limited,medium,urban
HH00480,-1.948224,30.099814,Nyarugenge,Nyarugenge,1,2.0,unprotected_well,limited,very_low,urban
HH00481,-1.929952,30.037604,Nyarugenge,Nyarugenge,0,3.0,unprotected_well,improved,high,urban
HH00482,-1.980969,30.046242,Nyarugenge,Gitega,2,5.0,piped,basic,low,urban
HH00483,-1.98361,30.072823,Nyarugenge,Kigali,2,4.0,river_lake,basic,medium,urban
HH00484,-1.963262,30.082426,Nyarugenge,Kigali,0,2.0,unprotected_well,basic,low,urban
HH00485,-1.966046,30.036627,Nyarugenge,Gitega,0,1.0,unprotected_well,improved,very_low,rural
HH00486,-1.968625,30.031063,Nyarugenge,Gitega,0,3.0,piped,limited,high,urban
HH00487,-1.934427,30.039765,Nyarugenge,Nyarugenge,3,5.0,unprotected_well,improved,medium,urban
HH00488,-1.977294,30.023317,Nyarugenge,Gitega,0,4.0,piped,improved,low,urban
HH00489,-1.954399,30.047178,Nyarugenge,Gitega,2,1.0,protected_well,limited,medium,rural
HH00490,-1.966967,30.034397,Nyarugenge,Gitega,3,5.0,protected_well,improved,medium,urban
HH00491,-1.927139,30.042253,Nyarugenge,Nyarugenge,3,5.0,piped,basic,high,urban
HH00492,-1.982621,30.063782,Nyarugenge,Kigali,1,3.0,piped,open_defecation,low,urban
HH00493,-1.94631,30.063404,Nyarugenge,Nyarugenge,2,2.0,protected_well,improved,medium,urban
HH00494,-1.972799,30.055334,Nyarugenge,Gitega,0,4.0,piped,basic,low,urban
HH00495,-1.963196,30.037561,Nyarugenge,Gitega,3,2.0,protected_well,limited,low,urban
HH00496,-1.915913,30.086589,Nyarugenge,Nyarugenge,1,4.0,protected_well,limited,very_low,urban
HH00497,-1.955959,30.037254,Nyarugenge,Gitega,2,4.0,unprotected_well,basic,very_low,urban
HH00498,-1.959723,30.057451,Nyarugenge,Gitega,0,5.0,unprotected_well,basic,medium,urban
HH00499,-1.921011,30.083664,Nyarugenge,Nyarugenge,0,5.0,piped,improved,high,urban
HH00500,-1.946395,30.077362,Nyarugenge,Nyarugenge,0,4.0,piped,limited,medium,urban
HH00501,-1.93197,30.080105,Nyarugenge,Nyarugenge,1,2.0,piped,improved,medium,urban
HH00502,-1.983397,30.059527,Nyarugenge,Gitega,0,3.0,protected_well,improved,medium,rural
HH00503,-1.976521,30.086482,Nyarugenge,Kigali,1,5.0,protected_well,limited,very_low,urban
HH00504,-1.918303,30.059304,Nyarugenge,Nyarugenge,3,2.0,protected_well,improved,low,urban
HH00505,-1.952681,30.069048,Nyarugenge,Kigali,2,2.0,piped,limited,very_low,urban
HH00506,-1.962074,30.028862,Nyarugenge,Gitega,2,2.0,piped,improved,high,urban
HH00507,-1.958866,30.036611,Nyarugenge,Gitega,0,4.0,piped,improved,medium,urban
HH00508,-1.989194,30.026298,Nyarugenge,Gitega,3,3.0,protected_well,basic,very_low,urban
HH00509,-1.927437,30.024928,Nyarugenge,Nyarugenge,0,4.0,piped,improved,medium,urban
HH00510,-1.956362,30.050741,Nyarugenge,Gitega,2,4.0,protected_well,improved,high,urban
HH00511,-1.976886,30.097424,Nyarugenge,Kigali,3,4.0,protected_well,improved,low,urban
HH00512,-1.978388,30.077594,Nyarugenge,Kigali,1,3.0,protected_well,improved,low,urban
HH00513,-1.963895,30.084325,Nyarugenge,Kigali,2,4.0,river_lake,improved,low,urban
HH00514,-1.938668,30.053921,Nyarugenge,Nyarugenge,2,3.0,piped,improved,medium,urban
HH00515,-1.972499,30.04825,Nyarugenge,Gitega,3,2.0,piped,improved,high,urban
HH00516,-1.91203,30.04593,Nyarugenge,Nyarugenge,1,4.0,protected_well,improved,low,urban
HH00517,-1.985539,30.024795,Nyarugenge,Gitega,0,3.0,river_lake,improved,high,urban
HH00518,-1.933257,30.077398,Nyarugenge,Nyarugenge,3,3.0,unprotected_well,basic,medium,urban
HH00519,-1.956024,30.057157,Nyarugenge,Gitega,2,1.0,protected_well,basic,low,rural
HH00520,-1.953015,30.084803,Nyarugenge,Kigali,0,4.0,piped,improved,high,urban
HH00521,-1.961805,30.081214,Nyarugenge,Kigali,1,2.0,piped,basic,low,urban
HH00522,-1.917205,30.060904,Nyarugenge,Nyarugenge,1,4.0,piped,limited,medium,urban
HH00523,-1.968206,30.046418,Nyarugenge,Gitega,0,3.0,piped,improved,low,urban
HH00524,-1.981706,30.082402,Nyarugenge,Kigali,5,1.0,unprotected_well,open_defecation,medium,rural
HH00525,-1.969593,30.061441,Nyarugenge,Kigali,1,4.0,piped,improved,medium,urban
HH00526,-1.986271,30.062922,Nyarugenge,Kigali,0,5.0,piped,improved,low,urban
HH00527,-1.986355,30.05503,Nyarugenge,Gitega,2,5.0,piped,improved,very_low,urban
HH00528,-1.947242,30.067467,Nyarugenge,Nyarugenge,1,2.0,river_lake,limited,high,urban
HH00529,-1.962208,30.070954,Nyarugenge,Kigali,2,3.0,piped,improved,medium,urban
HH00530,-1.984266,30.058154,Nyarugenge,Gitega,0,4.0,piped,improved,high,urban
HH00531,-1.984424,30.079739,Nyarugenge,Kigali,0,2.0,protected_well,improved,medium,urban
HH00532,-1.975117,30.062873,Nyarugenge,Kigali,3,3.0,piped,improved,very_low,urban
HH00533,-1.946773,30.045886,Nyarugenge,Nyarugenge,3,5.0,piped,improved,high,urban
